ModeCode,NTDModeCode,AssetDesc,AgencyDetail,AssetStatus,AssetTypeRoot,AssetTypeVariant,YRBuilt,YRInService,AgencyUsefulLife,StdUsefulLife,Quantity,UnitType,UnitCost,AgencySoftCost,TotalCost,YRCost,AssetPhysAddress,AssetPhysZIP,Latitude,Longitude,LineDivision,BranchGarage,SegmentRoute,LocLinearStart,LocLinearEnd,AgencyAssetUID,AgencyAssetClass,AgencyDeptOwner,AgencyNotes,AgencyConditionRating,AgencyParentUID,AgencyProjNum,AgencyProjCat,AgencyProjDesc,AgencySubFleetID,TOS,RevenueFlag,PriorityStatus,TCPScore,SquareFootage,HistoricPresrvFlag,ItemizedFlag,Manufacturer,ManufacturerCode,ModelNumber,FuelType,CapacitySeated,CapacityStanding,DataYR,DataSRC,ReviewFlag,ApprovedFlag,ApprovalComment,DelayReplaceAge,Rehabed,RehabedDate,CostNotes,UserField1,UserField2,UserField3,UserField4,FilterValue,RVID,PercentContingencyFleet,AssetPhysCity,AssetPhysState,DateofLastCondAssessment,AgencyCapitalResponsibility,LastRenewalYR,LastRenewalType,ADAFlag,AdditionalModeSupport,FTARecodeCategory,LastUpdated,Length,OwnershipType,FundingType,MilesThisYR,LifetimeMilesPerVeh
SY,SY,TRAILER OFFICE D.P.,TRAILER OFFICE D/P,EXT,21100.0,,2015,2015,25,,1.0,Building,15844.67,0.0,15844.67,2015.0,IS Data Entry Office,,,,,,,,,A0001407,,,IS Data Entry Office,,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Administrative Facilities,,,,,,
MB,MB,SAN RAFAEL EMPLOYEE LOT,SAN RAFAEL EMPLOYEE LOT,EXT,21509.0,,2015,2015,35,,1.0,Each,231096.0,0.0,231096.0,2015.0,D1 Yard,,,,,,,,,BG005324,,,"1980 Parking Facilities-Concrete-$231,096 - D1 Yard",,,,,,,,,3.0,,107467.0,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Administrative Facilities,,,,,,
FB,FB,LARKSPUR LOT PARKING,LARKSPUR LOT PARKING,EXT,41602.0,,2015,2015,35,,1800.0,Space,1147.07,0.0,2064726.0,2015.0,,,,,,,,,,FG0009960,,,"1980 Cost-$1,439,001 - LFT Outside Areas",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Parking Facilities,,,,,,
FB,FB,LARKSPUR LOT PARKING,LARKSPUR LOT PARKING,EXT,41602.0,,2015,2015,35,,1800.0,Space,1439001.0,0.0,2590201800.0,2015.0,LFT Outside Areas,,,,,,,,,FG000996,,,"1980 Cost-$1,439,001 - LFT Outside Areas",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Parking Facilities,,,,,,
MB,MB,SAN RAFAEL BUS YARD,SAN RAFAEL BUS YARD,EXT,22300.0,,2015,2015,10,,1.0,Each,384037.0,0.0,384037.0,2015.0,D1 Yard,,,,,,,,,BG005327,,,"1979 Storage Yard-$384,037. - D1 Yard",,,,,,,,,3.0,,194000.0,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
FB,FB,SF TERMINAL BUILDING,SF TERMINAL BUILDING,EXT,43010.0,,2015,2015,50,,1.0,Each,1438182.0,0.0,1438182.0,2015.0,SFFT,,,,,,,,,FG000543,,,"1978 Cost-$1,438,182 - SFFT",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
FB,FB,SF DOCK #2,SF DOCK #2,EXT,43020.0,,2015,2015,25,,1.0,Each,1251007.0,0.0,1251007.0,2015.0,SFFT,,,,,,,,,FG000550,,,"1978 Cost-$1,251,007 -SFFT",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
FB,FB,SF DOCK #1,SF DOCK #1,EXT,43020.0,,2015,2015,25,,1.0,Each,1251007.0,0.0,1251007.0,2015.0,SFFT,,,,,,,,,FG000549,,,"1978 Cost-$1,251,007 -SFFT",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,*CRUSHER*,CRUSHER,EXT,41006.0,,2015,2015,15,,1.0,Each,7929.28,0.0,7929.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001297,,,"1978 Cost-$7,929.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER-#575,BUS STOP SHELTER-#575,EXT,41006.0,,2015,2015,15,,1.0,Each,5498.28,0.0,5498.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001315,,,"1978 Cost-$5,498.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER #349,BUS STOP SHELTER #349,EXT,41006.0,,2015,2015,15,,1.0,Each,7871.28,0.0,7871.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001293,,,"1978 Cost-$7,871.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5613.28,0.0,5613.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001328,,,"1978 Cost-$5,613.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,8257.03,0.0,8257.03,2015.0,Bus Stop Shelter,,,,,,,,,BG001327,,,"1978 Cost-$8,257.03 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5610.28,0.0,5610.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001325,,,"1978 Cost-$5,610.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5370.28,0.0,5370.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001323,,,"1978 Cost-$5,370.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5700.28,0.0,5700.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001322,,,"1978 Cost-$5,700.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5712.28,0.0,5712.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001321,,,"1978 Cost-$5,712.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5736.28,0.0,5736.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001319,,,"1978 Cost-$5,736.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5741.28,0.0,5741.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001317,,,"1978 Cost-$5,741.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5791.8,0.0,5791.8,2015.0,Bus Stop Shelter,,,,,,,,,BG001316,,,"1978 Cost-$5,791.80 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,8385.28,0.0,8385.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001314,,,"1978 Cost-$8,385.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,6773.28,0.0,6773.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001313,,,"1978 Cost-$6,773.28 -Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5684.28,0.0,5684.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001312,,,"1978 Cost-$5,684.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5978.28,0.0,5978.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001311,,,"1978 Cost-$5,978.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5698.28,0.0,5698.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001310,,,"1978 Cost-$5,698.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5832.28,0.0,5832.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001309,,,"1978 Cost-$5,832.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,8131.28,0.0,8131.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001308,,,"1978 Cost-$8,131.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5498.28,0.0,5498.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001307,,,"1978 Cost-$5,498.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5756.28,0.0,5756.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001305,,,"1978 Cost-$5,756.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5739.28,0.0,5739.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001304,,,"1978 Cost-$5,739.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,7948.28,0.0,7948.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001303,,,"1978 Cost-$7,948.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,7958.28,0.0,7958.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001302,,,"1978 Cost-$7,958.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5743.28,0.0,5743.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001301,,,"1978 Cost-$5,743.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5939.28,0.0,5939.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001300,,,"1978 Cost-$5,939.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5797.28,0.0,5797.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001296,,,"1978 Cost-$5,797.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,6323.03,0.0,6323.03,2015.0,Bus Stop Shelter,,,,,,,,,BG001295,,,"1978 Cost-$6,323.03 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,8188.28,0.0,8188.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001294,,,"1978 Cost-$8,188.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,8291.28,0.0,8291.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001292,,,"1978 Cost-$8,291.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,8155.28,0.0,8155.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001291,,,"1978 Cost-8,155.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,7975.28,0.0,7975.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001290,,,"1978 Cost-$7,975.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,8199.28,0.0,8199.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001289,,,"1978 Cost-$8,199.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,8170.28,0.0,8170.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001288,,,"1978 Cost-$8,170.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,8238.28,0.0,8238.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001287,,,"1978 Cost-$8,238.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,9324.61,0.0,9324.61,2015.0,Bus Stop Shelter,,,,,,,,,BG001286,,,"1978 Cost-$9,324.61 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,11481.36,0.0,11481.36,2015.0,Bus Stop Shelter,,,,,,,,,BG001284,,,"1978 Cost-$11,481.36 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,8216.28,0.0,8216.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001283,,,"1978 Cost-$8,216.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,12821.28,0.0,12821.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001282,,,"1978 Cost-$12,821.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,7983.28,0.0,7983.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001281,,,"1978 Cost-$7,983.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,14548.28,0.0,14548.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001280,,,"1978 Cost-$14,548.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,7616.28,0.0,7616.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001279,,,"1978 Cost-$7,616.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5998.28,0.0,5998.28,2015.0,Bus Stop Shelter,,,,,,,,,BG001278,,,"1978 Cost-$5,998.28 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
FB,FB,LARKSPUR SERVICE BLDG,LARKSPUR SERVICE BUILDING,EXT,38100.0,,2015,2015,50,,1.0,Each,1928714.0,0.0,1928714.0,2015.0,LFT Outside Areas,,,,,,,,,FG000470,,,"1977 Cost-$1,928,714",,,,,,,,,3.0,,8712.0,False,,,,,,,,,,,,,,,,,,,,,Systems,,,,,,,,,,,Maintenance Facilities,,,,,,
FB,FB,LARKSPUR TERMINAL BLDG,LARKSPUR TERMINAL BLDG,EXT,43010.0,,2015,2015,50,,1.0,Each,4838307.64,0.0,4838307.64,2015.0,LFT Outside Areas,,,,,,,,,FG000468,,,"1977 Cost-$4,838.307.64-LFT Outside Areas",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,SAN RAFAEL SPRINKLER,SAN RAFAEL SPRINKLER,EXT,22000.0,,2015,2015,25,,1.0,Each,17328.0,0.0,17328.0,2015.0,D1 Yard,,,,,,,,,B0000344,,,"1977 Cost-$17,328-D1 Yard - MAIN SHOP SPRINKLER S YSTEM",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,M&A Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
FB,FB,MV SAN FRANCISCO 1977,MS SAN FRANSISCO 1977,EXT,51501.0,,1977,1977,42,,1.0,Vehicle,3769757.52,0.0,3769757.52,2015.0,MS San Francisco,,,,,,,,,FG000466,,,"1977 Cost-$3,769,767.52; 2007 Injectors-$35,189.03, 1999 Lift-$57,978.31;1985 Panels-$57,617;1990 Sundeck-$127,312.30; 2002 Lifraft Repl-$48,444.53; Full Refurb 2015 $20,485,000.",,,,,,,,,3.0,,,False,,,,,DF,,,,,,,,0.0,,,,,,,,Revenue Vehicles,,,,,,,,,False,False,Ferryboat (FB),2020-08-11 21:40:44.577,,,,,
FB,FB,LARKSPUR OFFSHORE-FENDER,LARKSPUR OFFSHORE-FENDER,EXT,43024.0,,2015,2015,25,,1.0,Each,167940.0,0.0,167940.0,2015.0,LFT Outside Areas,,,,,,,,,FG000532,,,"1977 Cost-$167,940 - LFT Outside Areas",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Maintenance Facilities,,,,,,
FB,FB,LARKSPUR DOCK #2,LARKSPUR DOCK #2,EXT,43020.0,,2015,2015,25,,1.0,Each,1342904.0,0.0,1342904.0,2015.0,LFT Outside Areas,,,,,,,,,FG000545,,,"1977 Cost-$1,342,904 - LFT Outside Areas",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
FB,FB,LARKSPUR DOCK #1,LARKSPUR DOCK #1,EXT,43020.0,,2015,2015,25,,1.0,Each,1342904.0,0.0,1342904.0,2015.0,LFT Outside Areas,,,,,,,,,FG000474,,,"1977 Cost-$1,342,904 - LFT Outside Areas",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
FB,FB,LARKSPUR BERTH 1 & 2,LARKSPUR BERTH 1 & 2,EXT,43020.0,,2015,2015,25,,1.0,Each,1438155.0,0.0,1438155.0,2015.0,LFT Outside Areas,,,,,,,,,FG000469,,,"1977 Cost-$1,438,155 - LFT Outside Areas",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Substation Building,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5322.13,0.0,5322.13,2015.0,Bus Stop Shelter,,,,,,,,,BG005315,,,"1977 Cost-$5,322.13 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5322.13,0.0,5322.13,2015.0,Bus Stop Shelter,,,,,,,,,BG005313,,,"1977 Cost-$5,322.13 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5322.13,0.0,5322.13,2015.0,Bus Stop Shelter,,,,,,,,,BG005312,,,"1977 Cost-$5,322.13 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5322.18,0.0,5322.18,2015.0,Bus Stop Shelter,,,,,,,,,BG005311,,,"1977 Cost-$5,322.13 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5322.13,0.0,5322.13,2015.0,Bus Stop Shelter,,,,,,,,,BG005310,,,"1977 Cost-$5,322.13 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,5322.13,0.0,5322.13,2015.0,Bus Stop Shelter,,,,,,,,,BG005309,,,"1977 Cost-$5,322.13 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
MB,MB,BUS STOP SHELTER,BUS STOP SHELTER,EXT,41006.0,,2015,2015,15,,1.0,Each,9013.54,0.0,9013.54,2015.0,Bus Stop Shelter,,,,,,,,,BG005308,,,"1977 Cost-$9,013.54 - Bus Stop Shelter",,,,,,,,,3.0,,,False,,,,,,,,,,,,,,,,,,,,,Passenger Facilities,,,,,,,,,,,Passenger Facilities,,,,,,
